# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 209:         4.518       52.465       0.00  IJMOND
# 210:         4.430       52.171      -0.20  VALKENBURG
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 235:         4.781       52.928       1.20  DE KOOY
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 242:         4.921       53.241      10.80  VLIELAND
# 248:         5.174       52.634       0.80  WIJDENES
# 249:         4.979       52.644      -2.40  BERKHOUT
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 260:         5.180       52.100       1.90  DE BILT
# 265:         5.274       52.130      13.90  SOESTERBERG
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 273:         5.888       52.703      -3.30  MARKNESSE
# 275:         5.873       52.056      48.20  DEELEN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 278:         6.259       52.435       3.60  HEINO
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 280:         6.585       53.125       5.20  EELDE
# 283:         6.657       52.069      29.10  HUPSEL
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 290:         6.891       52.274      34.80  TWENTHE
# 308:         3.379       51.381       0.00  CADZAND
# 310:         3.596       51.442       8.00  VLISSINGEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 315:         3.998       51.447       0.00  HANSWEERT
# 316:         3.694       51.657       0.00  SCHAAR
# 319:         3.861       51.226       1.70  WESTDORPE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 324:         4.006       51.596       0.00  STAVENISSE
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 331:         4.193       51.480       0.00  THOLEN
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 348:         4.926       51.970      -0.70  CABAUW
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 356:         5.146       51.859       0.70  HERWIJNEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 375:         5.707       51.659      22.00  VOLKEL
# 377:         5.763       51.198      30.00  ELL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 391:         6.197       51.498      19.50  ARCEN
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# TG       = Etmaalgemiddelde temperatuur (in 0.1 graden Celsius); 
# RH       = Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# UG       = Etmaalgemiddelde relatieve vochtigheid (in procenten); 
# EV24     = Referentiegewasverdamping (Makkink) (in 0.1 mm); 
# 
# STN,YYYYMMDD,   TG,   RH,   UG, EV24
# 
  215,20161210,   87,   59,   93,    1
  215,20161211,   91,    9,   85,    3
  215,20161212,   55,    1,   93,    2
  215,20161213,   68,   34,   96,    1
  215,20161214,   74,    0,   94,    3
  215,20161215,   56,    0,   96,    1
  215,20161216,   52,    0,   92,    3
  215,20161217,   65,   -1,   94,    1
  215,20161218,   60,    0,   94,    3
  215,20161219,   44,    0,   94,    3
  215,20161220,    3,    0,   93,    4
  215,20161221,   48,   38,   89,    2
  215,20161222,   57,    4,   95,    2
  215,20161223,   63,    1,   90,    2
  215,20161224,   88,    4,   78,    2
  215,20161225,  107,    3,   86,    2
  215,20161226,   85,   10,   72,    5
  215,20161227,   63,    0,   85,    4
  215,20161228,    9,    0,   97,    1
  215,20161229,   -5,    0,   99,    1
  215,20161230,   14,    0,   96,    2
  215,20161231,   37,   -1,   98,    1
  215,20170101,   16,   12,   96,    1
  215,20170102,   47,    6,   78,    4
  215,20170103,   62,    5,   81,    2
  215,20170104,   64,   24,   75,    4
  215,20170105,   11,    9,   77,    4
  215,20170106,  -20,    4,   78,    4
  215,20170107,   19,   26,   96,    1
  215,20170108,   44,    0,   95,    3
  215,20170109,   59,  106,   97,    1
  215,20170110,   62,   14,   91,    3
  215,20170111,   76,    5,   77,    4
  215,20170112,   54,  187,   81,    2
  215,20170113,   44,   51,   76,    3
  215,20170114,   32,   86,   79,    3
  215,20170115,   23,   20,   90,    3
  215,20170116,    1,   -1,   89,    5
  215,20170117,  -36,   -1,   92,    3
  215,20170118,  -35,   -1,   96,    2
  215,20170119,  -18,    0,   84,    5
  215,20170120,    2,    0,   72,    5
  215,20170121,    6,    0,   86,    5
  215,20170122,  -24,    0,   92,    5
  215,20170123,    2,    0,   96,    2
  215,20170124,   24,   19,   94,    6
  215,20170125,   -6,    0,   87,    1
  215,20170126,  -32,    0,   84,    5
  215,20170127,    2,    0,   80,    5
  215,20170128,   55,   -1,   77,    4
  215,20170129,   47,   12,   88,    3
  215,20170130,   51,   74,   93,    2
  215,20170131,   40,    0,   82,    2
  215,20170201,   39,   16,   90,    2
  215,20170202,   93,   13,   87,    7
  215,20170203,   86,    1,   83,    6
  215,20170204,   53,   51,   92,    3
  215,20170205,   40,    1,   94,    4
  215,20170206,   45,    0,   89,    3
  215,20170207,   30,   23,   93,    1
  215,20170208,    2,    4,   91,    1
  215,20170209,  -11,    0,   83,    1
  215,20170210,  -20,    2,   86,    2
  215,20170211,   -3,   52,   90,    2
  215,20170212,    5,   27,   87,    5
  215,20170213,   17,    0,   79,    9
  215,20170214,   31,    0,   74,   10
  215,20170215,   68,    3,   79,   11
  215,20170216,   67,   -1,   91,    7
  215,20170217,   67,    1,   92,    5
  215,20170218,   50,    0,   95,    7
  215,20170219,   70,    3,   89,    8
  215,20170220,   93,   15,   92,    4
  215,20170221,   92,    6,   85,   12
  215,20170222,   94,  130,   91,    3
  215,20170223,   80,   90,   84,    3
  215,20170224,   43,    7,   84,   13
  215,20170225,   62,   12,   80,    5
  215,20170226,   89,   25,   86,    3
  215,20170227,   83,   87,   82,    3
  215,20170228,   45,   56,   84,    6
  215,20170301,   63,   39,   86,   10
  215,20170302,   68,   56,   78,    8
  215,20170303,   57,    1,   83,    5
  215,20170304,   84,   12,   87,    5
  215,20170305,   68,   50,   84,    9
  215,20170306,   55,    0,   91,   13
  215,20170307,   65,    3,   89,    8
  215,20170308,   61,  145,   93,    3
  215,20170309,   77,    7,   89,   15
  215,20170310,   59,    0,   77,   15
  215,20170311,   73,    0,   77,   10
  215,20170312,   77,    0,   73,   19
  215,20170313,   52,    0,   92,   13
  215,20170314,   81,    0,   90,   14
  215,20170315,   83,    0,   79,   20
  215,20170316,   93,    0,   80,   21
  215,20170317,   80,   51,   77,   12
  215,20170318,   98,   62,   93,    5
  215,20170319,  115,   12,   84,   17
  215,20170320,  103,   49,   88,    3
  215,20170321,   73,    0,   72,   21
  215,20170322,   72,    0,   69,   20
  215,20170323,   82,    0,   73,   22
  215,20170324,   85,    0,   71,   23
  215,20170325,   84,    0,   57,   24
  215,20170326,   79,    0,   81,   21
  215,20170327,  101,    0,   64,   26
  215,20170328,  113,    0,   70,   26
  215,20170329,  125,   -1,   77,   13
  215,20170330,  157,    0,   66,   27
  215,20170331,  131,    6,   74,   19
  215,20170401,   94,    7,   88,   10
  215,20170402,   88,    0,   90,   27
  215,20170403,   88,    0,   88,   19
  215,20170404,   83,    0,   90,   28
  215,20170405,   87,    0,   85,   24
  215,20170406,   76,    0,   78,   18
  215,20170407,   98,    0,   85,   28
  215,20170408,   90,    0,   82,   28
  215,20170409,  121,    0,   69,   32
  215,20170410,   90,    0,   79,   24
  215,20170411,   93,    0,   77,   29
  215,20170412,   99,    5,   83,   12
  215,20170413,   81,    0,   80,   21
  215,20170414,   93,   12,   78,   17
  215,20170415,   92,   19,   77,   21
  215,20170416,   83,   13,   76,   19
  215,20170417,   69,   90,   75,   25
  215,20170418,   64,   28,   72,   22
  215,20170419,   39,    0,   70,   18
  215,20170420,   64,    0,   70,   30
  215,20170421,  107,   12,   85,   16
  215,20170422,   77,   12,   72,   22
  215,20170423,   71,    7,   75,   23
  215,20170424,   92,   40,   80,   16
  215,20170425,   61,   23,   74,   25
  215,20170426,   56,   35,   77,   29
  215,20170427,   64,   37,   78,   25
  215,20170428,   75,    9,   80,   27
  215,20170429,   82,    0,   72,   22
  215,20170430,  124,    0,   53,   35
  215,20170501,  116,    1,   71,   14
  215,20170502,  106,  128,   86,   14
  215,20170503,  107,   39,   84,   15
  215,20170504,  109,    0,   78,   28
  215,20170505,   95,    0,   80,   12
  215,20170506,  126,    0,   76,   37
  215,20170507,   99,   -1,   87,   18
  215,20170508,   92,   -1,   79,   24
  215,20170509,   72,    0,   79,   37
  215,20170510,   87,    0,   73,   29
  215,20170511,  150,    3,   67,   40
  215,20170512,  151,   57,   87,   17
  215,20170513,  133,   19,   87,   17
  215,20170514,  128,   15,   79,   33
  215,20170515,  146,    2,   74,   33
  215,20170516,  197,   -1,   68,   34
  215,20170517,  214,   -1,   69,   43
  215,20170518,  145,   16,   88,   26
  215,20170519,  123,    7,   84,   15
  215,20170520,  122,   -1,   78,   31
  215,20170521,  137,    0,   74,   38
  215,20170522,  172,    0,   66,   45
  215,20170523,  140,    0,   82,   40
  215,20170524,  143,    0,   86,   40
  215,20170525,  163,    0,   76,   49
  215,20170526,  204,    0,   62,   54
  215,20170527,  213,    0,   64,   50
  215,20170528,  179,    0,   72,   45
  215,20170529,  194,   59,   78,   42
  215,20170530,  168,    1,   84,   23
  215,20170531,  155,    0,   78,   49
  215,20170601,  153,    0,   73,   47
  215,20170602,  189,    0,   67,   49
  215,20170603,  168,   39,   86,   35
  215,20170604,  141,    0,   80,   45
  215,20170605,  166,    0,   66,   40
  215,20170606,  143,  139,   75,   18
  215,20170607,  144,   13,   70,   22
  215,20170608,  162,   22,   77,   33
  215,20170609,  158,  220,   83,   33
  215,20170610,  172,    0,   75,   44
  215,20170611,  190,    0,   71,   46
  215,20170612,  158,    0,   74,   30
  215,20170613,  156,    0,   76,   49
  215,20170614,  176,    0,   70,   52
  215,20170615,  190,    0,   71,   48
  215,20170616,  159,    0,   71,   34
  215,20170617,  180,    0,   80,   41
  215,20170618,  202,    0,   73,   54
  215,20170619,  230,    0,   67,   56
  215,20170620,  213,    0,   70,   44
  215,20170621,  214,    0,   62,   51
  215,20170622,  210,   67,   74,   36
  215,20170623,  180,   -1,   77,   37
  215,20170624,  178,    9,   85,   17
  215,20170625,  172,   32,   84,   17
  215,20170626,  160,   -1,   67,   48
  215,20170627,  176,    5,   68,   34
  215,20170628,  178,   30,   87,   13
  215,20170629,  165,    9,   82,   19
  215,20170630,  160,   71,   86,   23
  215,20170701,  158,   57,   86,   16
  215,20170702,  151,    5,   81,   35
  215,20170703,  165,    9,   81,   33
  215,20170704,  181,    0,   73,   44
  215,20170705,  178,    0,   81,   50
  215,20170706,  196,  125,   77,   36
  215,20170707,  192,    3,   86,   45
  215,20170708,  173,   -1,   85,   36
  215,20170709,  175,    0,   70,   49
  215,20170710,  185,   -1,   76,   28
  215,20170711,  175,   41,   81,   25
  215,20170712,  151,  274,   81,   26
  215,20170713,  146,    0,   78,   30
  215,20170714,  148,    7,   79,   32
  215,20170715,  174,    7,   74,   36
  215,20170716,  184,    9,   88,   17
  215,20170717,  176,   -1,   73,   51
  215,20170718,  201,    0,   67,   48
  215,20170719,  221,   49,   74,   38
  215,20170720,  188,   43,   84,   22
  215,20170721,  183,    0,   66,   48
  215,20170722,  183,   11,   77,   29
  215,20170723,  156,  148,   82,   28
  215,20170724,  158,   95,   82,   31
  215,20170725,  172,   99,   82,   35
  215,20170726,  187,   33,   79,   39
  215,20170727,  178,   -1,   72,   31
  215,20170728,  175,   27,   77,   30
  215,20170729,  184,  266,   85,   24
  215,20170730,  180,   28,   80,   28
  215,20170731,  176,   -1,   78,   37
  215,20170801,  170,    0,   79,   31
  215,20170802,  178,   31,   75,   22
  215,20170803,  188,    3,   73,   34
  215,20170804,  183,   36,   74,   38
  215,20170805,  158,   30,   82,   26
  215,20170806,  156,    0,   75,   41
  215,20170807,  159,    0,   79,   38
  215,20170808,  159,   68,   85,    9
  215,20170809,  164,   76,   80,   32
  215,20170810,  159,    8,   82,   18
  215,20170811,  168,   15,   77,   33
  215,20170812,  168,   66,   89,   21
  215,20170813,  162,   -1,   79,   38
  215,20170814,  173,    0,   80,   29
  215,20170815,  169,   31,   90,   13
  215,20170816,  167,    0,   85,   29
  215,20170817,  176,   26,   86,    9
  215,20170818,  170,   29,   80,   22
  215,20170819,  161,  180,   74,   32
  215,20170820,  161,   -1,   73,   34
  215,20170821,  164,   -1,   82,   31
  215,20170822,  184,   -1,   71,   34
  215,20170823,  195,    0,   75,   31
  215,20170824,  177,    0,   80,   30
  215,20170825,  171,    0,   82,   31
  215,20170826,  173,    0,   83,   29
  215,20170827,  175,    0,   80,   31
  215,20170828,  179,    0,   81,   32
  215,20170829,  200,    1,   80,   30
  215,20170830,  168,  399,   93,    3
  215,20170831,  141,   81,   82,   23
  215,20170901,  141,   -1,   82,   22
  215,20170902,  133,    0,   82,   32
  215,20170903,  134,    0,   80,   27
  215,20170904,  160,    0,   81,   18
  215,20170905,  185,   -1,   84,   12
  215,20170906,  164,   16,   74,   25
  215,20170907,  160,   28,   73,   17
  215,20170908,  150,  776,   92,    5
  215,20170909,  138,  245,   85,   17
  215,20170910,  146,    6,   82,   16
  215,20170911,  141,  163,   84,   14
  215,20170912,  148,   14,   73,   25
  215,20170913,  147,   67,   71,   18
  215,20170914,  130,  180,   77,    8
  215,20170915,  125,  271,   82,   25
  215,20170916,  114,  113,   90,    9
  215,20170917,  115,    4,   86,   21
  215,20170918,  121,  107,   89,   11
  215,20170919,  125,    0,   85,   23
  215,20170920,  143,    3,   80,   19
  215,20170921,  138,    0,   80,   20
  215,20170922,  119,    9,   91,   13
  215,20170923,  112,    0,   82,   24
  215,20170924,  123,    0,   85,   23
  215,20170925,  141,    0,   88,   16
  215,20170926,  137,    0,   90,   13
  215,20170927,  138,    0,   88,   19
  215,20170928,  151,   44,   91,   10
  215,20170929,  165,   38,   90,   13
  215,20170930,  133,    3,   86,    7
  215,20171001,  143,    1,   81,   10
  215,20171002,  158,    4,   72,   13
  215,20171003,  140,   18,   70,   13
  215,20171004,  134,   36,   69,    9
  215,20171005,  137,  142,   74,   16
  215,20171006,  119,   68,   78,   13
  215,20171007,  136,  173,   82,    3
  215,20171008,  131,    3,   83,   14
  215,20171009,  130,   28,   90,    4
  215,20171010,  144,   -1,   86,    5
  215,20171011,  149,   32,   81,    5
  215,20171012,  135,    0,   75,   14
  215,20171013,  154,    0,   86,    9
  215,20171014,  150,    0,   87,   16
  215,20171015,  158,    0,   82,   18
  215,20171016,  188,    0,   77,   16
  215,20171017,  127,    0,   81,    6
  215,20171018,  140,    0,   88,   14
  225,20161201,     ,     ,     ,     
  225,20161202,     ,     ,     ,     
  225,20161203,     ,     ,     ,     
  225,20161204,     ,     ,     ,     
  225,20161205,     ,     ,     ,     
  225,20161206,     ,     ,     ,     
  225,20161207,     ,     ,     ,     
  225,20161208,     ,     ,     ,     
  225,20161209,     ,     ,     ,     
  225,20161210,     ,     ,     ,     
  225,20161211,     ,     ,     ,     
  225,20161212,     ,     ,     ,     
  225,20161213,     ,     ,     ,     
  225,20161214,     ,     ,     ,     
  225,20161215,     ,     ,     ,     
  225,20161216,     ,     ,     ,     
  225,20161217,     ,     ,     ,     
  225,20161218,     ,     ,     ,     
  225,20161219,     ,     ,     ,     
  225,20161220,     ,     ,     ,     
  225,20161221,     ,     ,     ,     
  225,20161222,     ,     ,     ,     
  225,20161223,     ,     ,     ,     
  225,20161224,     ,     ,     ,     
  225,20161225,     ,     ,     ,     
  225,20161226,     ,     ,     ,     
  225,20161227,     ,     ,     ,     
  225,20161228,     ,     ,     ,     
  225,20161229,     ,     ,     ,     
  225,20161230,     ,     ,     ,     
  225,20161231,     ,     ,     ,     
  225,20170101,     ,     ,     ,     
  225,20170102,     ,     ,     ,     
  225,20170103,     ,     ,     ,     
  225,20170104,     ,     ,     ,     
  225,20170105,     ,     ,     ,     
  225,20170106,     ,     ,     ,     
  225,20170107,     ,     ,     ,     
  225,20170108,     ,     ,     ,     
  225,20170109,     ,     ,     ,     
  225,20170110,     ,     ,     ,     
  225,20170111,     ,     ,     ,     
  225,20170112,     ,     ,     ,     
  225,20170113,     ,     ,     ,     
  225,20170114,     ,     ,     ,     
  225,20170115,     ,     ,     ,     
  225,20170116,     ,     ,     ,     
  225,20170117,     ,     ,     ,     
  225,20170118,     ,     ,     ,     
  225,20170119,     ,     ,     ,     
  225,20170120,     ,     ,     ,     
  225,20170121,     ,     ,     ,     
  225,20170122,     ,     ,     ,     
  225,20170123,     ,     ,     ,     
  225,20170124,     ,     ,     ,     
  225,20170125,     ,     ,     ,     
  225,20170126,     ,     ,     ,     
  225,20170127,     ,     ,     ,     
  225,20170128,     ,     ,     ,     
  225,20170129,     ,     ,     ,     
  225,20170130,     ,     ,     ,     
  225,20170131,     ,     ,     ,     
  225,20170201,     ,     ,     ,     
  225,20170202,     ,     ,     ,     
  225,20170203,     ,     ,     ,     
  225,20170204,     ,     ,     ,     
  225,20170205,     ,     ,     ,     
  225,20170206,     ,     ,     ,     
  225,20170207,     ,     ,     ,     
  225,20170208,     ,     ,     ,     
  225,20170209,     ,     ,     ,     
  225,20170210,     ,     ,     ,     
  225,20170211,     ,     ,     ,     
  225,20170212,     ,     ,     ,     
  225,20170213,     ,     ,     ,     
  225,20170214,     ,     ,     ,     
  225,20170215,     ,     ,     ,     
  225,20170216,     ,     ,     ,     
  225,20170217,     ,     ,     ,     
  225,20170218,     ,     ,     ,     
  225,20170219,     ,     ,     ,     
  225,20170220,     ,     ,     ,     
  225,20170221,     ,     ,     ,     
  225,20170222,     ,     ,     ,     
  225,20170223,     ,     ,     ,     
  225,20170224,     ,     ,     ,     
  225,20170225,     ,     ,     ,     
  225,20170226,     ,     ,     ,     
  225,20170227,     ,     ,     ,     
  225,20170228,     ,     ,     ,     
  225,20170301,     ,     ,     ,     
  225,20170302,     ,     ,     ,     
  225,20170303,     ,     ,     ,     
  225,20170304,     ,     ,     ,     
  225,20170305,     ,     ,     ,     
  225,20170306,     ,     ,     ,     
  225,20170307,     ,     ,     ,     
  225,20170308,     ,     ,     ,     
  225,20170309,     ,     ,     ,     
  225,20170310,     ,     ,     ,     
  225,20170311,     ,     ,     ,     
  225,20170312,     ,     ,     ,     
  225,20170313,     ,     ,     ,     
  225,20170314,     ,     ,     ,     
  225,20170315,     ,     ,     ,     
  225,20170316,     ,     ,     ,     
  225,20170317,     ,     ,     ,     
  225,20170318,     ,     ,     ,     
  225,20170319,     ,     ,     ,     
  225,20170320,     ,     ,     ,     
  225,20170321,     ,     ,     ,     
  225,20170322,     ,     ,     ,     
  225,20170323,     ,     ,     ,     
  225,20170324,     ,     ,     ,     
  225,20170325,     ,     ,     ,     
  225,20170326,     ,     ,     ,     
  225,20170327,     ,     ,     ,     
  225,20170328,     ,     ,     ,     
  225,20170329,     ,     ,     ,     
  225,20170330,     ,     ,     ,     
  225,20170331,     ,     ,     ,     
  225,20170401,     ,     ,     ,     
  225,20170402,     ,     ,     ,     
  225,20170403,     ,     ,     ,     
  225,20170404,     ,     ,     ,     
  225,20170405,     ,     ,     ,     
  225,20170406,     ,     ,     ,     
  225,20170407,     ,     ,     ,     
  225,20170408,     ,     ,     ,     
  225,20170409,     ,     ,     ,     
  225,20170410,     ,     ,     ,     
  225,20170411,     ,     ,     ,     
  225,20170412,     ,     ,     ,     
  225,20170413,     ,     ,     ,     
  225,20170414,     ,     ,     ,     
  225,20170415,     ,     ,     ,     
  225,20170416,     ,     ,     ,     
  225,20170417,     ,     ,     ,     
  225,20170418,     ,     ,     ,     
  225,20170419,     ,     ,     ,     
  225,20170420,     ,     ,     ,     
  225,20170421,     ,     ,     ,     
  225,20170422,     ,     ,     ,     
  225,20170423,     ,     ,     ,     
  225,20170424,     ,     ,     ,     
  225,20170425,     ,     ,     ,     
  225,20170426,     ,     ,     ,     
  225,20170427,     ,     ,     ,     
  225,20170428,     ,     ,     ,     
  225,20170429,     ,     ,     ,     
  225,20170430,     ,     ,     ,     
  225,20170501,     ,     ,     ,     
  225,20170502,     ,     ,     ,     
  225,20170503,     ,     ,     ,     
  225,20170504,     ,     ,     ,     
  225,20170505,     ,     ,     ,     
  225,20170506,     ,     ,     ,     
  225,20170507,     ,     ,     ,     
  225,20170508,     ,     ,     ,     
  225,20170509,     ,     ,     ,     
  225,20170510,     ,     ,     ,     
  225,20170511,     ,     ,     ,     
  225,20170512,     ,     ,     ,     
  225,20170513,     ,     ,     ,     
  225,20170514,     ,     ,     ,     
  225,20170515,     ,     ,     ,     
  225,20170516,     ,     ,     ,     
  225,20170517,     ,     ,     ,     
  225,20170518,     ,     ,     ,     
  225,20170519,     ,     ,     ,     
  225,20170520,     ,     ,     ,     
  225,20170521,     ,     ,     ,     
  225,20170522,     ,     ,     ,     
  225,20170523,     ,     ,     ,     
  225,20170524,     ,     ,     ,     
  225,20170525,     ,     ,     ,     
  225,20170526,     ,     ,     ,     
  225,20170527,     ,     ,     ,     
  225,20170528,     ,     ,     ,     
  225,20170529,     ,     ,     ,     
  225,20170530,     ,     ,     ,     
  225,20170531,     ,     ,     ,     
  225,20170601,     ,     ,     ,     
  225,20170602,     ,     ,     ,     
  225,20170603,     ,     ,     ,     
  225,20170604,     ,     ,     ,     
  225,20170605,     ,     ,     ,     
  225,20170606,     ,     ,     ,     
  225,20170607,     ,     ,     ,     
  225,20170608,     ,     ,     ,     
  225,20170609,     ,     ,     ,     
  225,20170610,     ,     ,     ,     
  225,20170611,     ,     ,     ,     
  225,20170612,     ,     ,     ,     
  225,20170613,     ,     ,     ,     
  225,20170614,     ,     ,     ,     
  225,20170615,     ,     ,     ,     
  225,20170616,     ,     ,     ,     
  225,20170617,     ,     ,     ,     
  225,20170618,     ,     ,     ,     
  225,20170619,     ,     ,     ,     
  225,20170620,     ,     ,     ,     
  225,20170621,     ,     ,     ,     
  225,20170622,     ,     ,     ,     
  225,20170623,     ,     ,     ,     
  225,20170624,     ,     ,     ,     
  225,20170625,     ,     ,     ,     
  225,20170626,     ,     ,     ,     
  225,20170627,     ,     ,     ,     
  225,20170628,     ,     ,     ,     
  225,20170629,     ,     ,     ,     
  225,20170630,     ,     ,     ,     
  225,20170701,     ,     ,     ,     
  225,20170702,     ,     ,     ,     
  225,20170703,     ,     ,     ,     
  225,20170704,     ,     ,     ,     
  225,20170705,     ,     ,     ,     
  225,20170706,     ,     ,     ,     
  225,20170707,     ,     ,     ,     
  225,20170708,     ,     ,     ,     
  225,20170709,     ,     ,     ,     
  225,20170710,     ,     ,     ,     
  225,20170711,     ,     ,     ,     
  225,20170712,     ,     ,     ,     
  225,20170713,     ,     ,     ,     
  225,20170714,     ,     ,     ,     
  225,20170715,     ,     ,     ,     
  225,20170716,     ,     ,     ,     
  225,20170717,     ,     ,     ,     
  225,20170718,     ,     ,     ,     
  225,20170719,     ,     ,     ,     
  225,20170720,     ,     ,     ,     
  225,20170721,     ,     ,     ,     
  225,20170722,     ,     ,     ,     
  225,20170723,     ,     ,     ,     
  225,20170724,     ,     ,     ,     
  225,20170725,     ,     ,     ,     
  225,20170726,     ,     ,     ,     
  225,20170727,     ,     ,     ,     
  225,20170728,     ,     ,     ,     
  225,20170729,     ,     ,     ,     
  225,20170730,     ,     ,     ,     
  225,20170731,     ,     ,     ,     
  225,20170801,     ,     ,     ,     
  225,20170802,     ,     ,     ,     
  225,20170803,     ,     ,     ,     
  225,20170804,     ,     ,     ,     
  225,20170805,     ,     ,     ,     
  225,20170806,     ,     ,     ,     
  225,20170807,     ,     ,     ,     
  225,20170808,     ,     ,     ,     
  225,20170809,     ,     ,     ,     
  225,20170810,     ,     ,     ,     
  225,20170811,     ,     ,     ,     
  225,20170812,     ,     ,     ,     
  225,20170813,     ,     ,     ,     
  225,20170814,     ,     ,     ,     
  225,20170815,     ,     ,     ,     
  225,20170816,     ,     ,     ,     
  225,20170817,     ,     ,     ,     
  225,20170818,     ,     ,     ,     
  225,20170819,     ,     ,     ,     
  225,20170820,     ,     ,     ,     
  225,20170821,     ,     ,     ,     
  225,20170822,     ,     ,     ,     
  225,20170823,     ,     ,     ,     
  225,20170824,     ,     ,     ,     
  225,20170825,     ,     ,     ,     
  225,20170826,     ,     ,     ,     
  225,20170827,     ,     ,     ,     
  225,20170828,     ,     ,     ,     
  225,20170829,     ,     ,     ,     
  225,20170830,     ,     ,     ,     
  225,20170831,     ,     ,     ,     
  225,20170901,     ,     ,     ,     
  225,20170902,     ,     ,     ,     
  225,20170903,     ,     ,     ,     
  225,20170904,     ,     ,     ,     
  225,20170905,     ,     ,     ,     
  225,20170906,     ,     ,     ,     
  225,20170907,     ,     ,     ,     
  225,20170908,     ,     ,     ,     
  225,20170909,     ,     ,     ,     
  225,20170910,     ,     ,     ,     
  225,20170911,     ,     ,     ,     
  225,20170912,     ,     ,     ,     
  225,20170913,     ,     ,     ,     
  225,20170914,     ,     ,     ,     
  225,20170915,     ,     ,     ,     
  225,20170916,     ,     ,     ,     
  225,20170917,     ,     ,     ,     
  225,20170918,     ,     ,     ,     
  225,20170919,     ,     ,     ,     
  225,20170920,     ,     ,     ,     
  225,20170921,     ,     ,     ,     
  225,20170922,     ,     ,     ,     
  225,20170923,     ,     ,     ,     
  225,20170924,     ,     ,     ,     
  225,20170925,     ,     ,     ,     
  225,20170926,     ,     ,     ,     
  225,20170927,     ,     ,     ,     
  225,20170928,     ,     ,     ,     
  225,20170929,     ,     ,     ,     
  225,20170930,     ,     ,     ,     
  225,20171001,     ,     ,     ,     
  225,20171002,     ,     ,     ,     
  225,20171003,     ,     ,     ,     
  225,20171004,     ,     ,     ,     
  225,20171005,     ,     ,     ,     
  225,20171006,     ,     ,     ,     
  225,20171007,     ,     ,     ,     
  225,20171008,     ,     ,     ,     
  225,20171009,     ,     ,     ,     
  225,20171010,     ,     ,     ,     
  225,20171011,     ,     ,     ,     
  225,20171012,     ,     ,     ,     
  225,20171013,     ,     ,     ,     
  225,20171014,     ,     ,     ,     
  225,20171015,     ,     ,     ,     
  225,20171016,     ,     ,     ,     
  225,20171017,     ,     ,     ,     
  225,20171018,     ,     ,     ,     
  235,20161201,   96,   -1,   84,    3
  235,20161202,   67,   12,   84,    3
  235,20161203,   46,    0,   81,    3
  235,20161204,   16,    0,   91,    3
  235,20161205,    1,    0,   83,    4
  235,20161206,    9,    0,   90,    4
  235,20161207,   73,    0,   88,    2
  235,20161208,   94,   55,   85,    2
  235,20161209,   95,    0,   96,    1
  235,20161210,   97,   96,   96,    1
  235,20161211,   89,   17,   84,    2
  235,20161212,   71,    0,   93,    2
  235,20161213,   71,    8,   97,    2
  235,20161214,   83,    5,   98,    1
  235,20161215,   64,    0,   96,    1
  235,20161216,   53,    0,   92,    3
  235,20161217,   69,    0,   93,    1
